https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1624492800000,2021-06-24 00:00:00,YFI/USDT,30806.97711175,32092.76248595,29403.23250619,31356.72903654,32088.28971155,1.03960666,0,0,0,30865.79852379
1624406400000,2021-06-23 00:00:00,YFI/USDT,28633.107825,32343.95540226,27713.18574,30539.81772,12559.03123436,0.41132795,0,0,0,30532.89044512
1624320000000,2021-06-22 00:00:00,YFI/USDT,29515.14091841,31332.58149538,25032.93538955,28547.53135986,89827.32986922,3.41945299,0,0,0,26269.50279238
1624233600000,2021-06-21 00:00:00,YFI/USDT,36122.44782439,36256.8963391,29034.05164926,29308.6966587,63652.92105624,2.03142662,0,0,0,31334.09813062
1624147200000,2021-06-20 00:00:00,YFI/USDT,33221.29976101,37412.03311033,32849.72948409,36031.65123793,56724.34949918,1.60338665,0,0,0,35377.8357199
1624060800000,2021-06-19 00:00:00,YFI/USDT,34126.6796963,34855.8726,33234.74697687,33244.98212645,21032.04975113,0.61784647,0,0,0,34040.89975804
1623974400000,2021-06-18 00:00:00,YFI/USDT,36297.3816785,36478.77871653,32541.04201913,34126.6796963,29092.95850762,0.8390248,0,0,0,34674.73012433
1623888000000,2021-06-17 00:00:00,YFI/USDT,36392.61934884,37568.87803585,35383.74504214,36284.67776143,24511.7499851,0.66769099,0,0,0,36711.21874073
1623801600000,2021-06-16 00:00:00,YFI/USDT,38918.28708927,38950.54682609,36119.26061048,36367.91770349,34431.93486096,0.9182864,0,0,0,37495.85626114
1623715200000,2021-06-15 00:00:00,YFI/USDT,39395.17109643,40179.94585325,38439.09167809,38918.28708927,16238.2681658,0.41548749,0,0,0,39082.44786336
1623628800000,2021-06-14 00:00:00,YFI/USDT,38251.23033916,40425.77049619,38126.31033415,39418.46857387,23231.98936041,0.59793789,0,0,0,38853.51597373
1623542400000,2021-06-13 00:00:00,YFI/USDT,36159.74624128,38859.94490347,35416.22215701,38446.40086305,18196.98059635,0.48394655,0,0,0,37601.21979659
1623456000000,2021-06-12 00:00:00,YFI/USDT,36448.58909536,37202.5745,34735.96773665,36439.15604401,50164.61458936,1.3966531,0,0,0,35917.73403815
1623369600000,2021-06-11 00:00:00,YFI/USDT,37944.0070245,38328.82517876,36302.5,36801.36334649,30478.56099976,0.8214578,0,0,0,37103.01490808
1623283200000,2021-06-10 00:00:00,YFI/USDT,40443.05466,40512.819475,37100.47036,37906.5,28727.16683187,0.74909428,0,0,0,38349.20062648
1623196800000,2021-06-09 00:00:00,YFI/USDT,39563.4228969,40708.84518,37977.8864977,40289.60662083,82511.01501671,2.06773301,0,0,0,39904.09526649
1623110400000,2021-06-08 00:00:00,YFI/USDT,40292.87535,40680.8084,36000,39759.04256,65688.96030578,1.70286219,0,0,0,38575.61738791
1623024000000,2021-06-07 00:00:00,YFI/USDT,43249.9596175,44146.34437614,40084.7698,40084.7698,82538.60905224,1.95456409,0,0,0,42228.65316851
1622937600000,2021-06-06 00:00:00,YFI/USDT,42322.23552,44562.2,41872.78248899,42836.30723048,59813.29725838,1.38349143,0,0,0,43233.58711256
1622851200000,2021-06-05 00:00:00,YFI/USDT,43326.89702375,44365.74438,40784.87711169,41490.51504989,90950.44160395,2.14294814,0,0,0,42441.73711266
1622764800000,2021-06-04 00:00:00,YFI/USDT,45775.30592,45775.30592,40784.87711169,42501.08468115,116959.80106504,2.76633669,0,0,0,42279.66953113
1622678400000,2021-06-03 00:00:00,YFI/USDT,45015.53835847,46983.99231224,44701.4426169,45877.52807593,45184.27666339,0.98856449,0,0,0,45706.95905068
1622592000000,2021-06-02 00:00:00,YFI/USDT,45048.64223276,46493.76190102,43999.02691229,45391.18604249,38637.75382319,0.85154269,0,0,0,45373.83066866
1622505600000,2021-06-01 00:00:00,YFI/USDT,46814.12191501,47671.29616217,43927.91788077,45030.70830952,29547.65066517,0.65657317,0,0,0,45002.82986765
1622419200000,2021-05-31 00:00:00,YFI/USDT,41740.26218,47113.8691274,40233.8354728,47067.63679283,83905.38107005,1.9448034,0,0,0,43143.37432259
1622332800000,2021-05-30 00:00:00,YFI/USDT,38788.60767525,43687.60752672,37488.17266688,41654.71241222,89151.32019038,2.14354695,0,0,0,41590.56100468
1622246400000,2021-05-29 00:00:00,YFI/USDT,41009.91612,42926.16398677,37508.5,39498.975075,53593.55245214,1.3049619,0,0,0,41069.05531276
1622160000000,2021-05-28 00:00:00,YFI/USDT,46428.12113719,47213.72528801,39164.97249107,40988.08311424,123356.49864201,2.87763428,0,0,0,42867.33011882
1622073600000,2021-05-27 00:00:00,YFI/USDT,50087.52586061,50087.52586061,45085.42844,46714.31267156,98541.41388606,2.09513268,0,0,0,47033.49569539
1621987200000,2021-05-26 00:00:00,YFI/USDT,46997.02644,51699.91286338,45758.3,50087.52586061,121405.48797121,2.49578566,0,0,0,48644.19646165
1621900800000,2021-05-25 00:00:00,YFI/USDT,48634.77254577,50659.57999655,42271.18066462,46511.71019817,117312.59952015,2.5687289,0,0,0,45669.51363382
1621814400000,2021-05-24 00:00:00,YFI/USDT,32832.89912639,52009.37941176,32049.8463029,48191.42518043,132312.30892568,3.1496175,0,0,0,42009.00868936
1621728000000,2021-05-23 00:00:00,YFI/USDT,38323.5067062,40116.99031666,23996.86365653,32697.11013272,232451.76205429,7.26450435,0,0,0,31998.29621607
1621641600000,2021-05-22 00:00:00,YFI/USDT,43514.5867188,44451.87255,37015.86555296,38825.92112765,254493.63641953,6.21037507,0,0,0,40978.78687696
1621555200000,2021-05-21 00:00:00,YFI/USDT,51763.13404669,54304.4225,35796.27273033,43682.85853841,176954.47097823,3.93550876,0,0,0,44963.55662494
1621468800000,2021-05-20 00:00:00,YFI/USDT,46886.02088526,55766.7842439,38139.3668975,51972.97216557,312440.34320343,6.25644271,0,0,0,49938.97613799
1621382400000,2021-05-19 00:00:00,YFI/USDT,72814.6174877,74283.475875,36419.92595826,45809.989375,587938.75146348,10.62991943,0,0,0,55309.80317726
1621296000000,2021-05-18 00:00:00,YFI/USDT,64420.39362,78229.48744838,64115.43829998,73073.89821697,165979.21415192,2.26098743,0,0,0,73410.05613282
1621209600000,2021-05-17 00:00:00,YFI/USDT,65491.67731604,68905.71759968,58435.18437184,64064.91362743,216770.92933986,3.42554718,0,0,0,63280.67253181
1621123200000,2021-05-16 00:00:00,YFI/USDT,66998.849425,70616.83792901,60000,65640.27707805,168584.67873927,2.57399143,0,0,0,65495.43124907
1621036800000,2021-05-15 00:00:00,YFI/USDT,77892.49855686,79027.29014919,66387.6829168,66783.28042164,193947.30051912,2.78143795,0,0,0,69729.1487373
1620950400000,2021-05-14 00:00:00,YFI/USDT,65878.94454848,81432.4930441,65785.18947733,77809.14014482,182485.99389615,2.44982128,0,0,0,74489.51292322
1620864000000,2021-05-13 00:00:00,YFI/USDT,66235.25844595,76043.34271002,61782.36836085,66163.83839211,129184.63017149,1.89253751,0,0,0,68260.01042985
1620777600000,2021-05-12 00:00:00,YFI/USDT,81862.86804473,93198.14138735,65377.76879689,65377.76879689,243054.22513039,3.07373097,0,0,0,79074.65796539
1620691200000,2021-05-11 00:00:00,YFI/USDT,61746.19762501,82133.53228441,56816.45402845,82133.53228441,237274.09090377,3.37301746,0,0,0,70344.75620644
1620604800000,2021-05-10 00:00:00,YFI/USDT,53718.60136216,62000,51991.84135185,62000,114153.52855336,1.9997018,0,0,0,57085.27569128
1620518400000,2021-05-09 00:00:00,YFI/USDT,54106.73966,54843.98144262,52157.93370742,53186.55664195,29808.40039278,0.55837955,0,0,0,53383.7609074
1620432000000,2021-05-08 00:00:00,YFI/USDT,53089.68403335,55069.52797893,51894.09346076,53842.64245085,41331.82543266,0.76988892,0,0,0,53685.44001472
1620345600000,2021-05-07 00:00:00,YFI/USDT,52079.45093186,54016.72057179,50451.23478369,53369.42724,146492.76234326,2.83585722,0,0,0,51657.31240279
1620259200000,2021-05-06 00:00:00,YFI/USDT,54543.26756112,57714.275875,52156.91304606,52407.30761371,68736.30089451,1.25427284,0,0,0,54801.71355262
1620172800000,2021-05-05 00:00:00,YFI/USDT,50677.31784405,54726.56755023,50257.9,54501.9145798,88047.38618448,1.7119997,0,0,0,51429.55701714
1620086400000,2021-05-04 00:00:00,YFI/USDT,53482.27880601,55177.5913763,50180.44408911,50267.47501148,52392.14865697,1.00131912,0,0,0,52323.12817214
1620000000000,2021-05-03 00:00:00,YFI/USDT,48518.68878755,54214.04166,48518.68878755,53456.34228936,101703.70259673,2.00003179,0,0,0,50851.04302104
1619913600000,2021-05-02 00:00:00,YFI/USDT,49564.5779997,49595.92471028,47559.05463436,48291.57002462,66742.35071361,1.3849334,0,0,0,48191.7402769
1619827200000,2021-05-01 00:00:00,YFI/USDT,48749.2062,50500,48441.16643086,49793.02650154,19599.39961827,0.3979567,0,0,0,49250.08077079
1619740800000,2021-04-30 00:00:00,YFI/USDT,46666.012575,49133.7230345,46247.28051408,48504.809625,59506.58649345,1.22716168,0,0,0,48491.23588462
1619654400000,2021-04-29 00:00:00,YFI/USDT,47821.43104402,48501.0930795,46074.96061606,46817.10622538,75719.36141538,1.60841516,0,0,0,47077.000577
1619568000000,2021-04-28 00:00:00,YFI/USDT,48813.4493,50377.11045459,47343.15783487,48103.79028374,171038.58444576,3.47111878,0,0,0,49274.771417
1619481600000,2021-04-27 00:00:00,YFI/USDT,45167.41885666,49347.51304193,44200.70965035,48671.40462003,74270.16442823,1.56703687,0,0,0,47395.28842626
1619395200000,2021-04-26 00:00:00,YFI/USDT,39792.36971104,45291.24331739,39563.86836667,45148.53453825,85542.02223301,1.97370538,0,0,0,43340.8263968
1619308800000,2021-04-25 00:00:00,YFI/USDT,39339.60085474,42177.55480237,37850.5444,39641.81575387,31801.63334672,0.79134998,0,0,0,40186.55986662
1619222400000,2021-04-24 00:00:00,YFI/USDT,43016.25731625,43016.25731625,39000,39149.03265318,48678.08121077,1.18958689,0,0,0,40920.15608105
1619136000000,2021-04-23 00:00:00,YFI/USDT,45257.5430734,46065.96804,39268.91488021,43024.29925688,70864.17452291,1.70008063,0,0,0,41682.83155071
1619049600000,2021-04-22 00:00:00,YFI/USDT,45627.18397834,51639.87682852,44500,45528.922425,178899.88313355,3.76411415,0,0,0,47527.75181739
1618963200000,2021-04-21 00:00:00,YFI/USDT,49180.75907552,50353.54061495,45042.26794973,45652.55919838,136060.38480933,2.86380631,0,0,0,47510.3306862
1618876800000,2021-04-20 00:00:00,YFI/USDT,46829.58222,51054.71758893,43144.75180353,48955.72740649,178075.5543888,3.77203678,0,0,0,47209.38972095
1618790400000,2021-04-19 00:00:00,YFI/USDT,52964.67102796,57421.0160584,45840.86948108,46928.02658998,134255.1203967,2.63038002,0,0,0,51040.19927763
1618704000000,2021-04-18 00:00:00,YFI/USDT,49000,53675.04527222,42061.28514561,53191.66823279,243416.53134965,5.08342637,0,0,0,47884.34288852
1618617600000,2021-04-17 00:00:00,YFI/USDT,53739.9,54170.97749155,48602.44656781,48806.59801515,151024.71419271,3.01774997,0,0,0,50045.4695366
1618531200000,2021-04-16 00:00:00,YFI/USDT,50363.44584,53333.33,45731.07955938,53219.51700477,162163.57127488,3.33338876,0,0,0,48648.26245915
1618444800000,2021-04-15 00:00:00,YFI/USDT,47485.7,52706.12415854,47348.15453836,50262.66468,147481.16459738,2.90666383,0,0,0,50738.98229138
1618358400000,2021-04-14 00:00:00,YFI/USDT,44690,47832.15398,42871.06803645,47485.728275,58439.26449751,1.3019039,0,0,0,44887.54085267
1618272000000,2021-04-13 00:00:00,YFI/USDT,43084.93132765,46371.72720771,42111.23319893,44882.34530603,40435.87262226,0.92783099,0,0,0,43581.07571107
1618185600000,2021-04-12 00:00:00,YFI/USDT,45217.41608977,45217.41608977,41727.23910819,43074.72402092,68985.57454448,1.57872441,0,0,0,43697.03420528
1618099200000,2021-04-11 00:00:00,YFI/USDT,44648.30119306,46856.08857359,44439.48638595,45068.14118221,24112.2375982,0.5285423,0,0,0,45620.26085367
1618012800000,2021-04-10 00:00:00,YFI/USDT,45928.53612223,46065.47391034,43214.96474609,44708.46421705,46706.54583204,1.05257037,0,0,0,44373.79881028
1617926400000,2021-04-09 00:00:00,YFI/USDT,47107.57952973,48796.12555067,45200,45678.43092286,58033.55221571,1.23694987,0,0,0,46916.65654624
1617840000000,2021-04-08 00:00:00,YFI/USDT,43985.56127597,48964.49888193,43883.94006754,47108.60790626,132128.90443658,2.8487097,0,0,0,46382.01794889
1617753600000,2021-04-07 00:00:00,YFI/USDT,41138.88207668,44312.2,38240,43865.61283616,63153.99837617,1.54890171,0,0,0,40773.40606472
1617667200000,2021-04-06 00:00:00,YFI/USDT,38473.27835,42931.078025,38473.27835,41358.12597765,99377.98622469,2.40017173,0,0,0,41404.53159353
1617580800000,2021-04-05 00:00:00,YFI/USDT,37576.30248021,38834.5760701,35983.15559134,38415.39582448,36550.95895088,0.97306915,0,0,0,37562.55036025
1617494400000,2021-04-04 00:00:00,YFI/USDT,35808.59897101,37957.75894357,35273.23032877,37564.95666664,21884.96757322,0.59779771,0,0,0,36609.31985373
1617408000000,2021-04-03 00:00:00,YFI/USDT,39507.77074722,39727.12821989,35834.7689951,35834.7689951,18277.74932214,0.48338987,0,0,0,37811.61016498
1617321600000,2021-04-02 00:00:00,YFI/USDT,36697.9561,39920.28261219,36000,39352.93864464,70043.15325784,1.79847874,0,0,0,38945.7777287
1617235200000,2021-04-01 00:00:00,YFI/USDT,36440.11599157,37165.99414517,35636.70550726,36589.54525931,8938.8266202,0.24372397,0,0,0,36676.02583447
1617148800000,2021-03-31 00:00:00,YFI/USDT,35548.64451727,36715.61424339,33860.93997766,36069.18823665,44395.83364514,1.27135529,0,0,0,34920.08409792
1617062400000,2021-03-30 00:00:00,YFI/USDT,35451.69173647,36801.29706246,35083.29527732,35517.81496537,20269.23752165,0.56184752,0,0,0,36076.04697027
1616976000000,2021-03-29 00:00:00,YFI/USDT,32604.80127574,36214.37432482,32362.51286293,35384.94177176,71361.40615606,2.04590318,0,0,0,34880.14821701
1616889600000,2021-03-28 00:00:00,YFI/USDT,32758.13621174,33760.6195874,31992.60222557,32611.25431815,25690.86510908,0.78064203,0,0,0,32909.91789038
1616803200000,2021-03-27 00:00:00,YFI/USDT,33247.37284182,33363.50664471,31687.9150359,32716.06108189,35014.54951177,1.07540115,0,0,0,32559.52396161
1616716800000,2021-03-26 00:00:00,YFI/USDT,31811.85207469,33345.99159397,31797.38239893,33168.03543601,9409.90144814,0.2895951,0,0,0,32493.30340239
1616630400000,2021-03-25 00:00:00,YFI/USDT,30920.7163469,32502.70209942,29850.5444,31873.55551939,42363.30174213,1.36934523,0,0,0,30936.90386765
1616544000000,2021-03-24 00:00:00,YFI/USDT,33752.47968107,34683.96260946,30063.1188875,30953.06681605,26644.80804478,0.80673058,0,0,0,33028.13690883
1616457600000,2021-03-23 00:00:00,YFI/USDT,33271.62901099,34283.32660347,32879.10990543,33746.94795063,26363.29520245,0.7863258,0,0,0,33527.19089524
1616371200000,2021-03-22 00:00:00,YFI/USDT,35273.23032877,35900.48573768,33003.07892894,33284.408875,50701.61649671,1.47348319,0,0,0,34409.36200752
1616284800000,2021-03-21 00:00:00,YFI/USDT,35109.34334401,35991.10959974,34348.80189771,35480.94049019,22753.93196842,0.65390285,0,0,0,34797.11392666
1616198400000,2021-03-20 00:00:00,YFI/USDT,35986.291375,37272.87504324,35100,35100,37442.1980321,1.03342868,0,0,0,36231.04211904
1616112000000,2021-03-19 00:00:00,YFI/USDT,35610.69054808,36875.82903718,34745.86589756,35976.11648188,23017.78072155,0.64188471,0,0,0,35859.68066065
1616025600000,2021-03-18 00:00:00,YFI/USDT,35109.7406921,37471.59537498,34746.55726662,35824.28430841,29594.31958823,0.81048816,0,0,0,36514.19113665
1615939200000,2021-03-17 00:00:00,YFI/USDT,35009.7668152,35454.24287711,33322.57924008,35109.7406921,59938.95779985,1.75116836,0,0,0,34227.98125467
1615852800000,2021-03-16 00:00:00,YFI/USDT,34607.99152249,35358.64065947,33321.50561615,34882.52885,22779.05438476,0.66430049,0,0,0,34290.28689225
1615766400000,2021-03-15 00:00:00,YFI/USDT,35916.00814973,36612.55513668,33714.6727787,34584.71166109,40801.2302359,1.16619979,0,0,0,34986.48395049
1615680000000,2021-03-14 00:00:00,YFI/USDT,38229.72062553,38651.62763831,35685.43631076,35889.65582109,19649.42904947,0.53062592,0,0,0,37030.66191994
1615593600000,2021-03-13 00:00:00,YFI/USDT,35783.73825,38749.25360761,35000,38198.01630513,32303.36859176,0.85755085,0,0,0,37669.33306843
1615507200000,2021-03-12 00:00:00,YFI/USDT,37979.41159254,38015.22984321,35167.9766246,35882.1903676,30810.80874761,0.84394444,0,0,0,36508.10087405
1615420800000,2021-03-11 00:00:00,YFI/USDT,37691.18399559,38238.3635883,36079.32276394,37960.99638981,21370.22391091,0.56862492,0,0,0,37582.28519233
1615334400000,2021-03-10 00:00:00,YFI/USDT,38945.78682782,38995.90952397,36378.4,37817.28123238,39823.59659195,1.05755789,0,0,0,37656.18598141
1615248000000,2021-03-09 00:00:00,YFI/USDT,39818.43794385,40313.6996494,38608.3158,38898.83891906,33174.30937821,0.84481228,0,0,0,39268.26132098
1615161600000,2021-03-08 00:00:00,YFI/USDT,39107.60441901,42253.18682385,37942.48937338,39705.86261733,104608.75869546,2.60548565,0,0,0,40149.42807129
1615075200000,2021-03-07 00:00:00,YFI/USDT,34192.46268439,39214.11022571,33846.42721027,39100.4447585,67039.72622151,1.8571668,0,0,0,36097.8487347
1614988800000,2021-03-06 00:00:00,YFI/USDT,32012.65798264,34080.32663935,31505.00268566,34036.70218519,61051.30088258,1.84296667,0,0,0,33126.64405514
1614902400000,2021-03-05 00:00:00,YFI/USDT,32320.70004615,32479.9253176,30113.69718,31983.1780712,16021.74801094,0.51569741,0,0,0,31068.11804803
1614816000000,2021-03-04 00:00:00,YFI/USDT,33714.6727787,34463.60614107,31581.0458862,32434.27908,46371.05253058,1.40795226,0,0,0,32935.10287812
